Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rmsd
IJEBOR,1,sparfloxacin nicotinic acid monohydrate,IJEBOR.mol,"[36, 31]",1,0.439327141
GEBVEQ,1,"3-(3-Benzoylbenzylidene)-6-((5-t-butyl-1H-imidazol-4-yl)methylene)piperazine-2,5-dione",GEBVEQ.mol,"[49, 47]",1,0.44068734
KAZLEC,1,"2α,3β,24-Trihydroxyolean-12-en-28-oic acid methanol solvate",KAZLEC.mol,"[31, 32]",1,0.440773604
XEXPAR,1,"1,6-Dideoxy-1,6-epithio-β-D-glucopyranose-S,S-dioxide",XEXPAR.mol,"[5, 9]",1,0.440974136
PAJNIX,1,"trans-9-Amino-1,2,3,4-tetrahydro-1,4-dihydroxyacridine",PAJNIX.mol,"[14, 16]",1,0.441170082
WUVWIT,1,"15α-Acetato-3β,20:14β,16-diepoxy-3α-hydroxy-9-eπ-7-pimaren-19,6β-olide",WUVWIT.mol,"[52, 53]",1,0.443692758
KUPNUH,1,"2,2-dimethyl-10-(prop-2-yn-1-yl)-1,3,6-trioxaspiro[4.5]decane-8,9,10-triol",KUPNUH.mol,"[6, 13]",1,0.444009234
MYCPHA,1,"6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydroisobenzofuran-5-yl)-4-methylhex-4-enoic acid",MYCPHA.mol,"[31, 28]",1,0.445252602
SUGWAV,1,7-(diethylamino)-3-(3-phenyl-1H-pyrazol-5-yl)-2H-1-benzopyran-2-one,SUGWAV.mol,"[47, 15]",1,0.446052568
COLLEW,1,2-(4-(methylsulfanyl)quinazolin-2-yl)-1-phenylethanol,COLLEW.mol,"[32, 34]",1,0.447474346
PAVBAP,1,"3,4-Benzo-11-hydroxy-7,13-diphenyl-1,6-diazatetracyclo(8.3.2.111,14.06,15)hexadec-3-ene-2,5,9-trione",PAVBAP.mol,"[11, 4]",1,0.448460903
TIDZIP,1,"(R,R,R)-3a-Hydroxy-7a-methyl-4-(-)-phenylmenthyloxycarbonyl-octahydroindan-1-one",TIDZIP.mol,"[65, 67]",1,0.449042661
APEVAU,1,"Dibenzylammonium (3R,6R)-6-methyl-2-oxopiperidine-3-carboxylate monohydrate",APEVAU.mol,"[18, 20]",1,0.450632393
DIZWAN,1,"bis(2-(hydrazinecarbonyl)hydrazinium) 5,5'-bis(nitroimino)-1,1',5,5'-tetrahydro-3,3'-bi-1,2,4-triazol-2-ide",DIZWAN.mol,"[0, 1]",1,0.45387271
OGEFAI,1,1-Allyl-3-amino-1H-pyrazole-4-carboxylic acid,OGEFAI.mol,"[18, 13]",1,0.454813438
CEMZOK,1,"(4R,2'R,3'R)-3-(2'-methyl-3'-hydroxy-3'-phenylpropanoyl)-4-isopropyl-6,6-dimethyl[1,3]oxazinan-2-one",CEMZOK.mol,"[24, 22]",1,0.455656453
CARWUN,1,t-Butyl-1-hydroxy-2-dibenzylamino-cyclobutane-1-acetate,CARWUN.mol,"[25, 26]",1,0.457062724
LOFQIJ,1,4-((2-carbamoylhydrazineylidene)methyl)pyridin-1-ium 3-carboxypyrazine-2-carboxylate,LOFQIJ.mol,"[6, 1]",1,0.457524285
TAZGIN,1,"t-butyl N-(t-butoxycarbonyl)-3-(2-carbamoyl-1-hydroxy-4-methyl-1,2-dihydro-2,3,1-benzodiazaborinin-6-yl)alaninate methanol solvate",TAZGIN.mol,"[8, 9]",1,0.459887399
CEBKUQ,1,2-Acetyl-2-thiazoline semicarbazone,CEBKUQ.mol,"[14, 17]",1,0.462523906
UCIKEX,1,Ambuic acid,UCIKEX.mol,"[22, 24]",1,0.46343449
KOZTAW,1,2-(pyridin-2-yl)pyridinium dichloroiodide,KOZTAW.mol,"[0, 2]",1,0.465340162
SAMRON,1,"(-)-Methyl (2S)-5t-hydroxy-3t,11anti-di-2-pyridyl-4,5-dihydro-1H,3H-2,6c-methano-6-benz(c)azocine carboxylate",SAMRON.mol,"[27, 29]",1,0.465989235
NOKHEA,1,"5-Methyl-2-phenyl-3H-pyridazino(6,1-b)quinazoline-3,10(5H)-dione",NOKHEA.mol,"[0, 23]",1,0.46702841
MEMDUG,1,N-ethyl-2-(1-(pyridinium-2-yl)ethylidene)hydrazinecarbothioamide nitrate,MEMDUG.mol,"[2, 1]",1,0.467100938
AXOXUG,1,"anti-O-((2S)-Hydroxy-(3S)-nitro-4-phenylbutanoyl)-(1'R,2'S,5'R)-8'-phenylmenthol",AXOXUG.mol,"[5, 2]",1,0.468064342
BOYMAD,1,2-Acetyl-4(3H)-quinazolinone,BOYMAD.mol,"[2, 1]",1,0.468363232
YUZHUX,1,"Benzyl 6-amino-3-(benzylamino)-5-oxo-1,2,4-triazine-2(5H)-carboxylate",YUZHUX.mol,"[1, 8]",1,0.468875089
QICJIY01,1,4-(hydraziniocarbonyl)pyridin-1-ium oxalate,QICJIY01.mol,"[0, 5]",1,0.469939015
TAQNEH,1,"dimethyl 2,2'-(1,2-diazidoethane-1,2-diylidene)bis(hydrazine-1-carboxylate)",TAQNEH.mol,"[2, 6]",1,0.471072605
QQQAQS01,1,Disemicarbazide hydrochloride,QQQAQS01.mol,"[0, 3]",1,0.471290465
FUDXAF,1,"dihydrazinomethaniminium potassium (4-((4-(dinitromethanidyl)-1,2,5-oxadiazol-3-yl)oxy)-1,2,5-oxadiazol-3-yl)(dinitro)methanide",FUDXAF.mol,"[3, 10]",1,0.471403918
XABNIA,1,"5-(hydroxyimino)-8-oxo-5,8-dihydroquinolinium bromide",XABNIA.mol,"[0, 3]",1,0.472240323
VONYUS,1,Xylotrihydroxyglutaric acid,VONYUS.mol,"[5, 14]",1,0.472314235
NAFYUR,1,"2-(3,4-dihydroxyphenyl)-4H-chromene-3,4,5,7-tetrol nicotinamide",NAFYUR.mol,"[31, 20]",1,0.473582614
UWAKOU,1,"methyl 3,5-diamino-6-(2-methoxyphenyl)-4-oxo-4,5-dihydrothieno[3,2-c]pyridine-2-carboxylate",UWAKOU.mol,"[3, 6]",1,0.473626199
LOHLEA,1,"1,1-dimethylethyl N-(2-oxo-2H-1-benzopyran-3-yl)carbamate",LOHLEA.mol,"[4, 1]",1,0.473774426
QUCXMA11,1,N-Methylquinoline-2-carboxamide,QUCXMA11.mol,"[21, 22]",1,0.474032004
GEVNON,1,"6,7-dihydroxy-1,6-dimethyl-6,7,8,9-tetrahydrophenanthro[1,2-b]furan-10,11-dione",GEVNON.mol,"[1, 2]",1,0.474651396
OCACOM,1,1-Amino-5-(4-methylbenzoyl)-4-(4-methylphenyl)pyrimidin-2(1H)-one,OCACOM.mol,"[0, 4]",1,0.474676464
BEHKEF,1,2-Ammonioethanol 6-cyclohexyl-1-oxy-4-methyl-2(1H)-piridinone 6-cyclohexyl-1-hydroxy-4-methyl-2(1H)-piridinone,BEHKEF.mol,"[1, 0]",1,0.474775404
ZIBDOF,1,"2,2'-Carbonyldihydrazinium 1H,1'H-5,5'-bi-tetrazole-1,1'-diolate monohydrate",ZIBDOF.mol,"[0, 2]",1,0.475505495
KIDJAK,1,3-Amino-6-fluoro-2-methyl-7-(3-methylpiperidin-1-yl)quinazolin-4(3H)-one,KIDJAK.mol,"[2, 7]",1,0.475540055
DOZDON,1,"6,8-dicyclohexyl-3-(2-hydroxyphenyl)-1-methyl-1,2,6,8-tetraazaspiro[4.4]non-2-ene-7,9-dione acetone solvate",DOZDON.mol,"[5, 0]",1,0.476376
XEGPII,1,"Pyrazine-2,3-dicarboxamide",XEGPII.mol,"[9, 6]",1,0.476466609
ACDHAL,1,N-Acetyl-dehydroalanine,ACDHAL.mol,"[0, 1]",1,0.476704798
IXIWIW,1,"2,2'-pyridine-2,6-diyldipyridinium hexafluorophosphate chloride",IXIWIW.mol,"[2, 0]",1,0.476781169
FUCKOD01,1,"Pyridazine-3,6-dicarboxylic acid monohydrate",FUCKOD01.mol,"[0, 7]",1,0.476852184
ESASUO,1,"1-amino-2-oxo-2,5,6,7,8,9-hexahydro-1H-cyclohepta[b]pyridine-3-carbonitrile",ESASUO.mol,"[27, 23]",1,0.477225263
LUXLAT,1,"1-Phenyl-3-(pyridin-2-yl)-1,4-dihydro-1,2,4-benzotriazine",LUXLAT.mol,"[4, 2]",1,0.477403166
ROMPEP,1,"3-(1,3-Dioxolan-2-yl)-2-(hydrazino)-7-methylquinoline",ROMPEP.mol,"[0, 3]",1,0.477574829
LUDCES,1,3-Phenyl-3-hydroxaminopropionhydroxamic acid hydroxylamine,LUDCES.mol,"[1, 2]",1,0.477740907
XOXPOQ,1,"bis(n-Butylammonium) oxamide-N,N'-diacetate",XOXPOQ.mol,"[0, 3]",1,0.477821077
GAFYIX,1,"5,6,7,8-Tetrahydrophthalazino[1,2-b]quinazoline-5,8-dione",GAFYIX.mol,"[1, 4]",1,0.477928937
MAYCIB,1,"methyl 2-amino-3-oxo-1-phenyl-2,3-dihydroisoquinoline-4-carboxylate",MAYCIB.mol,"[0, 4]",1,0.477951355
IFOMAU,1,1H-indol-3-yl(5-(1H-indol-3-yl)-1H-imidazol-2-yl)methanone,IFOMAU.mol,"[0, 1]",1,0.478418321
UQAFAV,1,(2-(amino(iminio)methyl)hydrazino)(oxo)acetate,UQAFAV.mol,"[13, 5]",1,0.478454283
CUDVII,1,"6,9,16-trihydroxy-5,15-dimethyl-8,13,17-trioxahexacyclo[14.2.2.11,12.02,10.05,9.015,21]henicos-10-en-14-one methanol solvate",CUDVII.mol,"[7, 52]",1,0.478594702
WAWLOY,1,2-[2-(methoxycarbonyl)hydrazinylidene]pentanedioic acid monohydrate,WAWLOY.mol,"[8, 1]",1,0.47901908
YOKQAQ,1,8-Hydroxy-5-nitroquinoline,YOKQAQ.mol,"[0, 13]",1,0.479063
DIHBUT,1,Methyl 2-acetamidoacrylate,DIHBUT.mol,"[3, 1]",1,0.479585522
AKAPIL,1,"3,6-di-t-butyl-1,2-naphthoquinone",AKAPIL.mol,"[0, 1]",1,0.479593826
YAPFEB,1,N-(7-(4-Methoxyazophenyl)-1H-benzotriazol-6-yl)maleimide,YAPFEB.mol,"[8, 5]",1,0.47963875
MOGXUD,1,"1-Benzyl-1H-imidazo[4,5-f][1,10]phenanthroline sesquihydrate",MOGXUD.mol,"[0, 1]",1,0.479842365
RUVTIN,1,"(1S,2S,5S,6S,9S,12S,15R,16S,21R)-6,16-Dihydroxy-9-methoxy-5,15-dimethyl-8,13,17-trioxahexacyclo[14.2.2.11,12.02,10.05,9.015,21]henicos-10-en-14-one",RUVTIN.mol,"[7, 42]",1,0.48004386
ALAROU,1,N-t-Butyl-4-(dimethyl(phenyl)silyl)-3-(α-hydroxybenzyl)-5-phenylpyrrolidin-2-one,ALAROU.mol,"[64, 65]",1,0.48046841
NERVIQ,1,"N,N'-Diphenylguanidinium 8-hydroxyquinoline-5-sulfonate",NERVIQ.mol,"[1, 16]",1,0.480486204
DEDZAQ,1,1-(pyrimidin-2-yl)-1-[(trifluoro-boranyl)-azanylidene]methanamine,DEDZAQ.mol,"[5, 7]",1,0.480664333
NINBOE,1,"13-hydroxytetracyclo[6.5.1.19,13.01,6]pentadec-11-ene-14,15-dione",NINBOE.mol,"[2, 0]",1,0.480751718
WEGPIJ,1,"4-benzyl-3,4-dihydro-2H-[1,2,4]triazino[2,3-b]isoquinoline-6,11-dione",WEGPIJ.mol,"[7, 8]",1,0.481026531
LEGVOJ,1,"1,4-bis(4-methoxyanilinomethylene)-1,4-dihydronaphthalene-2,3-dione",LEGVOJ.mol,"[1, 3]",1,0.481235541
JADGED,1,"2,5-diammoniopentanoate 4-carboxy-2-oxobutanoate",JADGED.mol,"[2, 0]",1,0.481354203
ZUBBUT,1,"bis(4-Oxo-2-trifluoromethyl-3,4-dihydroquinazolin-3-yl)amine",ZUBBUT.mol,"[14, 15]",1,0.481727067
LIWRUF,1,1-(3-(Triethoxysilyl)propyl)-3-(4-methxoyphenyl)urea,LIWRUF.mol,"[13, 16]",1,0.481835713
XUGMER,1,(S)-Alanine (R)-mandelic acid hemihydrate,XUGMER.mol,"[3, 2]",1,0.481987371
ZIVJET,1,"5-Ethoxy-1,2-benzoquinone 2-oxime",ZIVJET.mol,"[1, 3]",1,0.482000714
BADVUY,1,"3,4:5,6-Di-O-isopropylidene-D-glucuronic acid",BADVUY.mol,"[2, 0]",1,0.482176074
HOQGEB,1,"2-amino-1,3,4-thiadiazol-3-ium hydrogen oxalate",HOQGEB.mol,"[1, 5]",1,0.482530096
LIDBOP,1,2-(4-Hydroxyphenyl)-2-oxoacetaldehyde oxime monohydrate,LIDBOP.mol,"[1, 3]",1,0.482612374
DIFROZ01,1,2-(amino(pyridin-2-yl)methylene)-N-methylhydrazinecarbothioamide,DIFROZ01.mol,"[5, 4]",1,0.482632845
OBOYAH,1,"6-[(4-Hydroxyphenyl)diazenyl]-1,10-phenanthrolin-1-ium chloride monohydrate",OBOYAH.mol,"[1, 2]",1,0.482649984
BAXSIC,1,Disodium D-3-phosphoglycerate,BAXSIC.mol,"[3, 1]",1,0.482669231
MEXVES,1,"1H-Imidazol-3-ium 1,4-dioxo-1,4-dihydronaphthalen-2-olate",MEXVES.mol,"[2, 1]",1,0.482703571
JABJUV,1,"5-[2-(furan-3-yl)ethyl]-5,7-dihydroxy-1,1,4a,6-tetramethyl-8-oxodecahydronaphthalen-2-yl acetate",JABJUV.mol,"[6, 4]",1,0.482765556
WORNEZ,1,"bis(9-methoxy-7H-furo[3,2-g][1]benzopyran-7-one) ethanedioic acid",WORNEZ.mol,"[0, 3]",1,0.48298024
ROLNEL,1,Tetraphenylarsonium 2-oximato-2-(4-methylthiazol-2-yl)acetamide tetrahydrate,ROLNEL.mol,"[4, 1]",1,0.483026553
XIJTOZ,1,"DL-trans-1,2-diselenane-4,5-diol",XIJTOZ.mol,"[3, 2]",1,0.483064749
IRESII,1,"2,4,6-tris(2-Pyridinio)pyridine trinitrate",IRESII.mol,"[1, 0]",1,0.483122079
ADESOS,1,"4-Amino-6-phenyl-3-thioxo-2,3-dihydro-1,2,4-triazin-5(4H)-one",ADESOS.mol,"[1, 6]",1,0.483259996
TOYWIN,1,(R)-(-)-p-Fluoromandelic acid,TOYWIN.mol,"[4, 3]",1,0.483315069
XERDAZ,1,2-(Ethylcarbamoyl)-4-methylquinoline,XERDAZ.mol,"[2, 1]",1,0.483411429
DAWCOW,1,"(R,E)-isopropyl 2-hydroxy-4-(naphthalen-2-yl)-2-(1H-pyrrol-2-yl)but-3-enoate",DAWCOW.mol,"[0, 3]",1,0.483411459
NOXXIH01,1,"1,10-phenanthrolin-1-ium hexafluorophosphate",NOXXIH01.mol,"[1, 0]",1,0.483456643
TOXYUC,1,"2-(2-(2,3,4-trimethoxyphenyl)vinyl)quinolin-8-ol",TOXYUC.mol,"[5, 0]",1,0.4835246
XIXTUU,1,2-(2-(Amino(iminio)methyl)hydrazinylidene)propanoate monohydrate,XIXTUU.mol,"[2, 0]",1,0.483771649
GOGCAJ,1,4-((2-carbamothioylhydrazineylidene)methyl)pyridin-1-ium 6-carboxypicolinate,GOGCAJ.mol,"[0, 11]",1,0.483851266
KISCEW,1,2-(2-(2-Fluorophenyl)vinyl)quinolin-8-ol,KISCEW.mol,"[3, 1]",1,0.48396113
TOFPAI,1,"2-benzylisoquinoline-1,3,4(2H)-trione",TOFPAI.mol,"[2, 1]",1,0.484124688
KUSTOI,1,N-(2-Oxo-2H-chromen-3-yl)benzamide,KUSTOI.mol,"[3, 0]",1,0.484147023
MQUCXA11,1,4-Methylquinoline-2-carboxamide,MQUCXA11.mol,"[2, 5]",1,0.484185201
APAKEJ,1,"2-(2-amino-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-yl)acetohydrazide monohydrate",APAKEJ.mol,"[0, 10]",1,0.484208808
QETVEQ01,1,"2,6-bis(Pyrazol-5-yl)pyridine",QETVEQ01.mol,"[2, 0]",1,0.484313578
YOPHES,1,"(3S,6R)-6-((1S,4R)-4-Hydroxy-4-methylcyclohex-2-en-1-yl)-2-methylheptane-2,3-diol",YOPHES.mol,"[44, 42]",1,0.484378319
SEZKEQ01,1,{[1-iminio-3-(morpholin-4-yl)prop-2-en-1-yl]carbamoyl}[(4-methylphenyl)sulfonyl]azanide dihydrate,SEZKEQ01.mol,"[34, 29]",1,0.484611554
MOYWUU,1,"3,4,7,8-tetramethyl-1,10-phenanthrolinium 2,4,6-trinitrophenolate",MOYWUU.mol,"[2, 0]",1,0.48477036
GOLLUR,1,"2-hydroxy-3-[(6-hydroxy-16-methyl-2,5-dioxo-1-oxacyclohexadecan-3-yl)sulfanyl]propanoic acid hemihydrate",GOLLUR.mol,"[7, 6]",1,0.484891267
UJESEH,1,"4-(4-(Diethylamino)phenyl)naphthalene-1,2-dione 2-oxime",UJESEH.mol,"[2, 4]",1,0.484912606
LAJRET,1,"4,4',4''-(2,4,6-(1,3,5-Triazinetriyl))tris(1,2,3,5-dithiadiazolyl)",LAJRET.mol,"[12, 7]",1,0.484924937
PATHEZ,1,"4,4-Dimethyl-1-(3-phenylprop-2-ynoyl)pyrazolidine-3,5-dione",PATHEZ.mol,"[2, 3]",1,0.485079834
GEYRIL,1,Ethyl α-(p-tolylhydrazono)-2-furanpropionate,GEYRIL.mol,"[3, 1]",1,0.485183674
YIQZUU,1,"2,5-Dihydroxy-2,5-dimethylcyclohexane-1,4-dione",YIQZUU.mol,"[2, 0]",1,0.485206436
ZELPAK,1,N'-[(3-ethoxy-2-hydroxyphenyl)methylidene]-4-nitrobenzohydrazide,ZELPAK.mol,"[0, 30]",1,0.485221955
GADROT,1,"2,6-bis(2-Benzimidazolyl)pyridine sesquihydrate",GADROT.mol,"[3, 0]",1,0.485478371
FEPDEL,1,"diammonium 3,6-dioxocyclohexa-1,4-diene-1,4-diolate",FEPDEL.mol,"[2, 1]",1,0.485503788
YIRSEY,1,2-(Phenyl(2-pyridyl)methylidene)hydrazine carboxamide,YIRSEY.mol,"[6, 1]",1,0.485535092
LABDOK,1,"3-(hydroxyimino)-1H-isothiochromen-4(3H)-one 2,2-dioxide monohydrate",LABDOK.mol,"[1, 6]",1,0.485541144
EQUBAV,1,"3,14-dihydroxy-12-methoxy-15-oxo-3,17:6,15-diepoxypodocarpa-8,11,13-triene-13-carbaldehyde",EQUBAV.mol,"[7, 41]",1,0.485646192
OHEHAN,1,N-(2-oxo-2H-pyran-3-yl)acetamide,OHEHAN.mol,"[3, 1]",1,0.485780614
OFINEZ,1,methyl 4-(8-hydroxy-4-phenylquinolin-2-yl)benzoate,OFINEZ.mol,"[4, 2]",1,0.485847497
ACUZON,1,N-((8-Hydroxyquinolin-2-yl)methylene)methylamine N-oxide,ACUZON.mol,"[3, 1]",1,0.485854023
MEWZIZ,1,"rac-3,3,3-Trifluoro-2-hydroxypropanoic acid",MEWZIZ.mol,"[3, 7]",1,0.485962525
PIKMAA,1,"1'-amino-4'-methyl-1,2-dihydro-2'H,3H,6'H-spiro[isoquinoline-4,3'-piperidine]-2',3,6'-trione",PIKMAA.mol,"[1, 6]",1,0.486096639
UTUVAI,1,N''-(1H-imidazol-2-ylmethylene)carbonohydrazonic diamide,UTUVAI.mol,"[4, 5]",1,0.486241532
WOPJUJ,1,methyl 2-hydroxy-3-(4-methoxyphenyl)-2-(2-phenylethenyl)pent-4-enoate,WOPJUJ.mol,"[13, 9]",1,0.486359445
SERWIW,1,"(S)-hydroxy-(4,5-dimethylfuran-2-yl)acetic acid (1'R,2'S,5'R)-8'-phenylmenthyl ester",SERWIW.mol,"[1, 0]",1,0.486489584
UZAFUX,1,"11-(Acridin-9-yl)dipyrido[3,2-a:2',3'-c]phenazine",UZAFUX.mol,"[0, 1]",1,0.486549898
HEQQAX,1,2-(((Benzyloxy)imino)methyl)quinolin-8-ol,HEQQAX.mol,"[3, 0]",1,0.48671754
POJWAN,1,"cis-8-(Benzyloxy)-4a,9a-dihydroxy-3,4,4a,9a-tetrahydroanthracene-1,9,10(2H)-trione",POJWAN.mol,"[41, 39]",1,0.486759775
HILWAB,1,(1Z)-Phthalazin-1(2H)-one isopropylidenehydrazone,HILWAB.mol,"[20, 18]",1,0.486904506
NIQSUC,1,"2,2-Dicyclopropylglycolic acid",NIQSUC.mol,"[0, 2]",1,0.486982636
NIYSUL,1,"9-phenyl-1,10-phenanthrolin-1-ium trifluoromethanesulfonate",NIYSUL.mol,"[2, 0]",1,0.486995238
MUHZUK,1,"3-Imino-4-(p-tolyl)-2-(p-tolylamino)-3,4-dihydropyrazino(2,3-b)quinoxaline",MUHZUK.mol,"[2, 0]",1,0.487039676
DOQSUX01,1,"2,3-Dihydroxypyridine",DOQSUX01.mol,"[0, 1]",1,0.487045698
TAZGEJ,1,"1-hydroxy-2,3,1-benzodiazaborinine-2(1H)-carboxamide",TAZGEJ.mol,"[4, 5]",1,0.487273581
REZJOW,1,"2-(4-(Diphenylamino)phenyl)-1-ethylimidazo(4,5-f)(1,10)phenanthroline",REZJOW.mol,"[0, 1]",1,0.487331073
LAVLIG,1,Hesperetin pyridinium-2-carboxylate,LAVLIG.mol,"[2, 1]",1,0.487615826
VEYGEL02,1,"4-Amino-6-t-butyl-3-methylthio-1,2,4-triazin-5-one",VEYGEL02.mol,"[3, 6]",1,0.48761809
IDIZIG,1,"N,N-Diphenyl-4-(1H-pyrrolo[1,2-φ][1,10]phenanthrolin-2-yl)aniline ethanol solvate",IDIZIG.mol,"[0, 1]",1,0.487894511
LUBKOL,1,"2,3-diphenylnaphtho[1,2-b]furan-4,5-dione",LUBKOL.mol,"[0, 2]",1,0.487932782
INEHEQ,1,"ethyl 6,7,8,9-tetrahydroxy-5-oxooctahydro[1,3]thiazolo[3,2-a]azepine-3-carboxylate 1-oxide",INEHEQ.mol,"[5, 4]",1,0.487936819
GEWZUF,1,3-(Ethylamino)-6-fluoroquinoxalin-2(1H)-one 4-oxide dimethyl sulfoxide solvate,GEWZUF.mol,"[14, 10]",1,0.488121287
TIVFIP,1,"4,4',5,5'-tetramethyl-2,2'-bipyridinium 2,5-difluoro-4-hydroxy-3,6-dioxocyclohexa-1,4-dien-1-olate",TIVFIP.mol,"[5, 4]",1,0.48813116
IQENEY,1,N-(2-Oxo-2H-chromen-3-yl)formamide,IQENEY.mol,"[0, 1]",1,0.488159812
YUPKUR,1,6-hydroxy-1-(4-methylbenzylidene)spiro[4.5]decan-7-one,YUPKUR.mol,"[41, 39]",1,0.48818497
JEDJIM,1,"2,5-Diammonio-3,6-dioxy-p-benzoquinone",JEDJIM.mol,"[1, 0]",1,0.488221499
CATGUB,1,"5-Iodopyrimidine-2,4(1H,3H)-dione 2-(6-amino-9H-purin-9-yl)-5-(hydroxymethyl)tetrahydrofuran-3,4-diol",CATGUB.mol,"[3, 1]",1,0.488245675
MOEURK,1,Methyl-O-acetyleurekanate,MOEURK.mol,"[16, 17]",1,0.488308606
JUQSUJ01,1,Methyl α-D-xylofuranoside,JUQSUJ01.mol,"[18, 20]",1,0.488464911
KHQUIN,1,Potassium quinolin-8-olate quinolin-8-ol,KHQUIN.mol,"[0, 10]",1,0.488513201
LOBFIT,1,"t-Butyl 2-(benzyl(1-phenylethyl)amino)-5,6-dihydroxycycloheptanecarboxylate",LOBFIT.mol,"[8, 6]",1,0.488545103
BUSPEN,1,ethyl 5-[(4-methoxyphenyl)carbamoyl]-3-[(naphthalen-1-yl)methyl]-1H-pyrazole-4-carboxylate,BUSPEN.mol,"[0, 1]",1,0.488691454
FOYMAH,1,Benzamidinium pyruvate,FOYMAH.mol,"[2, 1]",1,0.488750342
DOWROY,1,"N,N'-carbonyldipicolinamide",DOWROY.mol,"[7, 3]",1,0.488772379
LIWRIT,1,1-(3-(Triethoxysilyl)propyl)-3-phenylurea,LIWRIT.mol,"[13, 16]",1,0.488799276
RIZCAF,1,"2,2'-(Biphenyl-2,2'-diyldioxy)diacetohydrazide",RIZCAF.mol,"[0, 4]",1,0.488851886
MIMPOP,1,2-(2-(4-Methoxyphenyl)vinyl)quinolin-8-ol,MIMPOP.mol,"[1, 0]",1,0.4889766
OPENAN,1,o-Phenanthroline,OPENAN.mol,"[0, 9]",1,0.488986033
NIKLOK,1,Diphenyl (pyrazin-2-ylcarbonyl)phosphoramidate,NIKLOK.mol,"[6, 2]",1,0.48908557
TAZYIF,1,"2,5-bis(3-methyl-1H-imidazol-3-ium-1-yl)-3,6-dioxocyclohexa-1,4-diene-1,4-diolate pentahydrate",TAZYIF.mol,"[1, 1]",1,0.48910333
TUNBAH,1,"(2,2',2''-(nitrilo)triethanolato)(3-((pyrazin-2-ylcarbonyl)amino)propyl)silicon monohydrate",TUNBAH.mol,"[13, 7]",1,0.489113879
VIOLME03,1,"Pyrimidine-2,4,5,6(1H,3H)-tetrone 5-oxime monohydrate",VIOLME03.mol,"[9, 0]",1,0.489127559
GOBDUX,1,5-Benzyloxy-3-hydroxy-4-methyl-1-phenylpentan-2-one,GOBDUX.mol,"[41, 42]",1,0.489354177
LAVZUE,1,Isatin 3-semicarbazone,LAVZUE.mol,"[12, 10]",1,0.489416532
MOTTAT,1,nicotinic acid dipicolinic acid,MOTTAT.mol,"[6, 1]",1,0.489543411
BUDNOE,1,"1H-Imidazo[4,5-f][1,10]phenanthrolin-7-ium perchlorate monohydrate",BUDNOE.mol,"[0, 1]",1,0.489562178
GUWFIP,1,"Dipyrido[3,2-a:2',3'-c]phenazine methanol solvate",GUWFIP.mol,"[0, 3]",1,0.489580323
ASAFUV,1,7-(2-Methylvinyl)-8-hydroxyquinoline,ASAFUV.mol,"[1, 0]",1,0.489636496
GUXKUF,1,Di-potassium D-glucarate monohydrate,GUXKUF.mol,"[7, 5]",1,0.489640349
HOGFIU01,1,bis(pyridine-2-carboxamide) succinic acid,HOGFIU01.mol,"[3, 4]",1,0.489696109
KAXSIN,1,Hydroxyacetic acid N-(2-(7-methoxy-1-naphthyl)ethyl)acetamide,KAXSIN.mol,"[3, 2]",1,0.489728288
RORXAZ,1,"3-((4-(3-(4-methoxyphenyl)acryloyl)phenyl)amino)-2,2-dimethyl-2,3-dihydronaphtho[1,2-b]furan-4,5-dione",RORXAZ.mol,"[1, 2]",1,0.489937812
LILDUF,1,"Methyl (1R*,5R,6S,7S)-7-hydroxy-1,5-dimethyl-8-oxabicyclo(4.3.0)nonan-4-one-7-carboxylate",LILDUF.mol,"[2, 1]",1,0.490014704
LOHGEW,1,"4-((3-hydroxyphenyl)sulfanyl)naphthalene-1,2-dione",LOHGEW.mol,"[1, 2]",1,0.490061846
JASGUG,1,"(1R,4E,5S)-4-Oximino-1,8,8-trimethyl-2-oxabicyclo(3.2.1)octan-3-one",JASGUG.mol,"[3, 0]",1,0.490098114
UKEVEN,1,"13-benzylidene-18-(cyclopropylmethyl)-4,10-dihydroxy-18-azatetracyclo[7.6.3.01,10.02,7]octadeca-2,4,6-trien-14-one",UKEVEN.mol,"[3, 0]",1,0.490154958
NUBKEA,1,7-(α-Hydroxy-m-nitrobenzyl)quinolin-8-ol,NUBKEA.mol,"[4, 0]",1,0.490167701
MEMHAQ,1,"5-hydroxy-3-{hydroxy[5-(4-methylpent-3-en-1-yl)[1,2,3,6-tetrahydro[1,1'-biphenyl]]-2-yl]methylidene}-6-methoxycyclohex-5-ene-1,2,4-trione",MEMHAQ.mol,"[16, 20]",1,0.490246627
CEKYOI,1,"2-(4-(1H-imidazol-1-yl)phenyl)-1H-imidazo[4,5-f][1,10]phenanthroline ethanol solvate monohydrate",CEKYOI.mol,"[10, 0]",1,0.490311337
VIFLAX,1,7-(α-(2-Methoxycarbonylanilino)benzyl)quinolin-8-ol,VIFLAX.mol,"[3, 0]",1,0.490344508
LUFXAM,1,"2,2'-Hydrazine-1,2-diylidene-bis(5,7-dimethyl-1,2-dihydro-1,8-naphthyridine) chloroform solvate",LUFXAM.mol,"[26, 1]",1,0.490362317
