Index,Reactant 1,Reactant 2,Product,Product MW,Procedure,Yield (%),Steps,Reagent(s),Ligand(s),Catalyst(s),Solvent(s),Time (h),Temperature (°C),All Reagents,All Catalysts,Reference Type,Reference
3,4-amino-3-methylphenol,3-(methoxymethyl)bromobenzene,4-[3-(methoxymethyl)phenoxy]-2-methylaniline,243.305,"To a solution of l-bromo-3- (methoxymethyl)benzene (2.6 g, 13 mmol) and 4-amino-3-methylphenol (1.6 g, 13 mmol) in CH3CN (50 mL) were added K2C03(7.10 g, 51.5 mmol), (li^i^-N^-dimethylcyclohexane- 1,2-diamine (369 mg, 2.59 mmol), and Cul (247 mg, 1.30 mmol) and it was charged with N2and was stirred at 80 °C overnight. The reaction mixture was concentrated to dryness, extracted with EtOAc/H20, the organic layer was collected and purified by flash column chromatography to give the title compound as a black solid (500 mg, 16percent yield).",16,1,potassium carbonate,"(R,R)-N,N'-dimethyl-1,2-diaminocyclohexane",copper(I) iodide,acetonitrile,None,80,"copper(I) iodide | (R,R)-N,N'-dimethyl-1,2-diaminocyclohexane | potassium carbonate",None,Patent,"JANSSEN PHARMACEUTICA NV ARORA, Nidhi BACANI, Genesis M. BARBAY, Joseph Kent BEMBENEK, Scott D. CAI, Min CHEN, Wei DECKHUT, Charlotte Pooley EDWARDS, James P. GHOSH, Brahmananda HAO, Baoyu KREUTTER, Kevin LI, Gang TICHENOR, Mark S. VENABLE, Jennifer D. WEI, Jianmei WIENER, John J. M. WU, Yao ZHU, Yaoping ZHANG, Feihuang ZHANG, Zheng XIAO, Kun, 2017, 1000, WO2017/100668"
16,bromobenzene,"(+)-7-hydroxy-6,7-dihydro-5H-pyrrolo[1,2-α]imidazole","(+)-7-phenoxy-6,7-dihydro-5H-pyrrole[1,2-a]imidazole",200.24,"In the drying 20ml reaction tube, (+) - 6,7-dihydro-7-hydroxy -5H- pyrrolo [1,2-α] imidazole (124mg, 1.00mmol), CuI (28mg, 0.15mmol, 0.15eq) , 2,2'-bipyridyl (31mg, 0.20mmol), K2CO3(166mg, 1.20mmol, 1.2eq) and PhBr (0.12ml, 1.15mmol, 1.15eq) in toluene reflux for 24h.After the reaction mixture was diluted with toluene and washed with water, dried over sodium sulfate, and the volatile solvent was evaporated under reduced pressure, column chromatography (PureEtOAc) to give a white solid 104mg, 56percent yield.",56,1,potassium carbonate,"[2,2]bipyridinyl",copper(I) iodide,toluene,24,None,"[2,2]bipyridinyl | copper(I) iodide | potassium carbonate",None,Patent,"Shanghai Jiao Tong University Nippon Chemical Industrial Co Ltd Zhang, Wan Bin Xie, Fang Zhang, Zhen Feng, 2016, 15, CN102863447"
27,bromochlorobenzene,ethyl-3-hydroxybenzoate,ethyl 3-(4-chlorophenoxy)benzoate,276.719,None,76,1,potassium phosphate,"[2,2]bipyridinyl",copper(I) iodide,"N,N-dimethyl-formamide",4,120,"[2,2]bipyridinyl | potassium phosphate | copper(I) iodide",None,Article,"Hu, Mingyou Ni, Chuanfa Hu, Jinbo, 2012, J. Am. Chem. Soc., 134, 37, 2012, 15257 - 15260, 10.1021/ja307058c"
18,para-iodoanisole,ethanolamine,2-(4-methoxyphenoxy)ethylamine,167.208,"8.9 mg (0.05 mmol) of CuSO4,21.7 mg (0.1 mmol) of ligand,119.4 mg (0.5 mmol) of p-methoxyiodobenzene,91.5 mg (1.5 mmol) of ethanolamine,40 mg (1.0 mmol) NaOH, 32.3 mg (0.1 mmol) TBAB,1.0 ml EtOH:H2O(v/v)=1:1 was added to a 10 ml Schlenk reaction tube.Stir the reaction by heating with a hot plate.The reaction was carried out at 140 ° C for 10 hours.After the reaction stops,Add 10ml of water,Extract with ethyl acetate (3 x 20 ml),Combine the organic phase,Washed with saturated saline,After drying over anhydrous sodium sulfate, it was filtered.Distilling the solvent under reduced pressure,The obtained reaction mixture is separated and purified by silica gel column chromatography.[eluent: petroleum ether / ethyl acetate (2:1)],There was obtained 75 mg of 4-methoxyphenoxyethylamine in a yield of 90%.",90,1,tetrabutylammomium bromide | sodium hydroxide,1-(2-methylhydrazine-1-carbonyl)isoquinoline 2-oxide,copper(II) sulfate,ethanol | water,10,140,1-(2-methylhydrazine-1-carbonyl)isoquinoline 2-oxide | tetrabutylammomium bromide | copper(II) sulfate | sodium hydroxide,None,Patent,"Shihezi University Xie Jianwei Yao Zhenbin Wang Xiaochuang Zhang Jie, 2019, 14, CN109456205"
9,bromobenzene,"3,5-Dimethylphenol","1,3-dimethyl-5-phenoxybenzene",198.265,None,85,1,caesium carbonate,"1-(4-methoxyphenyl)-2,4,4-trimethylpentane-1,3-dione",copper(I) iodide,"N,N-dimethyl-formamide",24,120,"copper(I) iodide | 1-(4-methoxyphenyl)-2,4,4-trimethylpentane-1,3-dione | caesium carbonate",None,Article,"Keller, Michel Ianchuk, Mykhailo Ladeira, Sonia Taillefer, Marc Caminade, Anne-Marie Majoral, Jean-Pierre Ouali, Armelle, 2012, Eur. J. Org. Chem., 5, 2012, 1056 - 1062, 10.1002/ejoc.201101521"
4,iodobenzene,"2,6-di-tert-butyl-4-methyl-phenol","1,3-di-tert-butyl-5-methyl-2-phenoxybenzene",296.453,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",32,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
7,"3,4-Dimethylphenol",iodobenzene,"3,4-dimethylphenyl phenyl ether",198.265,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",35,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
2,iodobenzene,"2,3-Dimethylphenol","1,2-dimethyl-3-phenoxybenzene",198.265,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",35,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
11,iodobenzene,4-bromo-phenol,4-Bromodiphenyl ether,249.107,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",58,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
24,para-chloroacetophenone,3-methyl-phenol,1-(4-(m-tolyloxy)phenyl)ethan-1-one,226.275,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",69,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
23,2-chloro-benzaldehyde,3-methyl-phenol,2-(m-tolyloxy)benzaldehyde,212.248,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",70,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
16,para-bromoacetophenone,3-methyl-phenol,1-(4-(m-tolyloxy)phenyl)ethan-1-one,226.275,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",71,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
40,iodobenzene,3-methyl-phenol,3-phenoxytoluene,184.238,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",88,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, None, 10.1080/00397911.2014.903421"
44,iodobenzene,m-Hydroxyaniline,3-phenoxyaniline,185.225,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",90,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
10,iodobenzene,2-amino-phenol,2-phenoxyaniline,185.225,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",91,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
47,3-methyl-phenol,4-chlorobenzonitrile,3-methyl-4'-nitrodiphenyl ether,229.235,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",99,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
8,3-methyl-phenol,2-Chloronitrobenzene,2-(3'-methylphenoxy)nitrobenzene,229.235,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",99,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
9,3-methyl-phenol,para-nitrophenyl bromide,3-methyl-4'-nitrodiphenyl ether,229.235,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",99,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
49,3-methyl-phenol,"1-chloro-2,4-dinitro-benzene","3-methyl-2',4'-dinitrodiphenyl ether",274.233,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",99,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
50,2-nitrophenyl bromide,3-methyl-phenol,2-(3'-methylphenoxy)nitrobenzene,229.235,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",99,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
25,iodobenzene,2-methoxy-phenol,2-methoxyphenyl phenyl ether,200.237,"General procedure: all reactions were carried out under air. Aryl halides (1.0 mmol) was treated with phenol (1.0 mmol) in the presence of 0.1 mmol CuI ,0.2 mmol 1-(α-aminobenzyl)-2-naphthols and 2.0 equiv K2CO3 in 3 mL DMSO at 120 for 24 h.The progress of the reaction was monitored by GC. After completion of the reaction, the catalyst was filtered easily and the product was extracted with EtOAc, The combined organic layers was dried over MgSO4 for 12 h. The solvent was evaporated under reduced pressure and the desired product purified by flash chromatography on a silica gel column using petroleum ether/ethyl acetate (10:1).",99,1,potassium carbonate,1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol,copper(I) iodide,dimethyl sulfoxide,24,120,copper(I) iodide | 1-(dimethylamino-1-yl-pyridin-2-yl-methyl)naphthalen-2-ol | potassium carbonate,None,Article,"Yang, Li Yang, Qichao Shi, Jianxin Wang, Yufang Zhang, Mingjie, 2014, Synth. Commun., 44, 17, 2014, 2468 - 2477, 10.1080/00397911.2014.903421"
21,4-bromo-2-fluoro-6-methylbenzeneamine,phenol,2-fluoro-6-methyl-4-phenoxyaniline,217.243,"A mixture of 4-Bromo-2-fluoro-6-methylaniline (4.73 g, 23 mmol), phenol (4.4 g, 48 mmol), 1-Butylimidazole (1.4 g, 1 1 mmol), CuCl (230 mg, 2.3 mmol) and K2CO3 (6.5 g, 47 mmol) was degassed and heated at 120°C overnight. The mixture was cooled to room temperature, The mixture was concentrated and purified by ISCO using MeOH/H20 as eluent to get the title compound as brown oil (2.23g, 44percent). MS (ESI): mass calcd. for ci3Hi2FNO, 217.1  m/z found, 218 [M+H]+.",44,1,potassium carbonate,1-Butylimidazole,copper(I) chloride,None,None,120,1-Butylimidazole | potassium carbonate | copper(I) chloride,None,Patent,"JANSSEN PHARMACEUTICA NV ARORA, Nidhi BACANI, Genesis M. BARBAY, Joseph Kent BEMBENEK, Scott D. CAI, Min CHEN, Wei DECKHUT, Charlotte Pooley EDWARDS, James P. GHOSH, Brahmananda HAO, Baoyu KREUTTER, Kevin LI, Gang TICHENOR, Mark S. VENABLE, Jennifer D. WEI, Jianmei WIENER, John J. M. WU, Yao ZHU, Yaoping ZHANG, Feihuang ZHANG, Zheng XIAO, Kun, 2017, 1000, WO2017/100668"
21,4-bromo-2-fluoro-6-methylbenzeneamine,phenol,2-fluoro-6-methyl-4-phenoxyaniline,217.243,"A mixture of 4-Bromo-2-fluoro-6-methylaniline (4.73 g, 23 mmol), phenol (4.4 g, 48 mmol), 1-Butylimidazole (1.4 g, 11 mmol), CuCl (230 mg, 2.3 mmol) and K 2CO 3 (6.5 g, 47 mmol) was degassed and heated at 120 overnight. The mixture was cooled to room temperature, The mixture was concentrated and purified by ISCO using MeOH/H 2O as eluent to get the title compound as brown oil (2.23g, 44percent). MS (ESI) : mass calcd. for C 13H 12FNO, 217.1 m/z found, 218 [M+H] +.",44,1,potassium carbonate,1-Butylimidazole,copper(I) chloride,None,None,120,1-Butylimidazole | potassium carbonate | copper(I) chloride,None,Patent,"JANSSEN PHARMACEUTICA NV CAI, Min ARORA, Nidhi BACANI, Genesis M. BARBAY, Joseph Kent BEMBENEK, Scott D. CHEN, Wei DECKHUT, Charlotte Pooley EDWARDS, James P. GHOSH, Brahmananda HAO, Baoyu KREUTTER, Kevin D. LI, Gang TICHENOR, Mark S. VENABLE, Jennifer D. WEI, Jianmei WIENER, John J. M. WU, Yao ZHU, Yaoping ZHANG, Feihuang ZHANG, Zheng XIAO, Kun, 2018, 999, WO2018/103058"
