Index,Reactant 1,Reactant 2,Product,Product MW,Procedure,Yield (%),Steps,Reagent(s),Ligand(s),Catalyst(s),Solvent(s),Time (h),Temperature (°C),All Reagents,All Catalysts,Reference Type,Reference
42,"1,2-Diiodobenzene",4-mercapto-cumene,2-iodophenyl 4-isopropylphenyl sulfide,354.255,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",81,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
43,"1,2-Diiodobenzene",p-Chlorothiophenol,(4-chlorophenyl)(2-iodophenyl)thioether,346.619,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",81,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
38,toluene-3-thiol,"1,3-Diiodobenzene",3-iodophenyl 3-tolyl sulfide,326.201,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",83,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
41,"1,2-Diiodobenzene",para-thiocresol,o-Iodophenyl p-tolyl sulfide,326.201,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",83,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
47,para-diiodobenzene,p-Chlorothiophenol,4-chlorophenyl 4-iodophenyl sulfide,346.619,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",83,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
24,"1,3-Diiodobenzene",4-mercapto-cumene,3-iodophenyl 4-isopropylphenyl sulfide,354.255,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",85,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
26,para-diiodobenzene,para-thiocresol,4-iodophenyl 4-tolyl sulfide,326.201,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",85,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
23,"1,3-Diiodobenzene",para-thiocresol,3-iodophenyl 4-tolyl sulfide,,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",86,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
25,para-diiodobenzene,thiophenol,(4-iodophenyl)(phenyl)thioether,312.174,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",86,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
38,"1,3-Diiodobenzene",2-Mercaptobenzothiazole,"2-[(3-iodophenyl)sulfanyl]-1,3-benzothiazole",369.25,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °C for 18 h under N2 then cooled to r.t. H2O (8 mL) was added and the resulting residue was extracted with EtOAc (3 × 8 mL). The organic layers were combined, dried (MgSO4), and concentrated under reduced pressure.The residue was purified by silica flash column chromatography (petroleum ether).",90,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
39,"1,2-Diiodobenzene",2-Mercaptobenzothiazole,"2-[(2-iodophenyl)sulfanyl]-1,3-benzothiazole",369.25,"General procedure: Diiodobenzene 1 (0.2 mmol), (het)aryl thiol 2 (0.3 mmol), CuI (0.04mmol), ligand L1 (0.04 mmol), and Cs2CO3 (0.4 mmol) were added to DMSO (1 mL) in a 25-mL round-bottomed flask equipped witha stirring bar. The mixture was stirred at 100 °",93,1,caesium carbonate,1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone,copper(I) iodide,dimethyl sulfoxide,18,100,copper(I) iodide | 1-(2-hydroxyphenyl)-3-dimethylaminoprop-2-enone | caesium carbonate,None,Article,"Liu, Yunyun Wang, Hang Cao, Xiaoji Fang, Zheng Wan, Jie-Ping, 2013, Synthesis, 45, 21, 2013, 2977 - 2982, 10.1055/s-0033-1338525"
42,para-diiodobenzene,"4,6-dimethyl-2-meraptopyrimidine",C12H11IN2S,342.203,None,29,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
44,"2,6-Dibromopyridine","4,6-dimethyl-2-meraptopyrimidine",C11H10BrN3S,296.19,None,31,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
43,para-bromoacetophenone,"4,6-dimethyl-2-meraptopyrimidine",C14H14N2OS,258.344,None,33,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
39,para-iodoanisole,2-Mercaptobenzothiazole,4-methoxyphenyl benzothiazol-2-yl sulfide,273.379,None,34,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
25,2-Sulfanylpyridine,1-Bromo-2-iodobenzene,2-(2-bromophenylsulfanyl)pyridine,266.161,None,36,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
38,para-diiodobenzene,2-Mercaptobenzothiazole,2-(4-iodophenylthio)benzothiazole,369.25,None,42,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
39,p-nitrobenzene iodide,"4,6-dimethyl-2-meraptopyrimidine","2-(4-nitro-phenyl-mercapto)-4,6-dimethyl-pyrimidine",261.304,None,42,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
38,"1,3-Diiodobenzene",2-Mercaptobenzothiazole,"2-[(3-iodophenyl)sulfanyl]-1,3-benzothiazole",369.25,None,45,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
11,2-Sulfanylpyridine,4-tolyl iodide,2-(p-tolylthio)pyridine,201.292,None,45,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
37,2-Sulfanylpyridine,1-Chloro-4-iodobenzene,2-<(4-chlorophenyl)thio>pyridine,221.71,None,49,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
3,p-nitrobenzene iodide,2-Mercaptobenzothiazole,"2-((4-nitrophenyl) thio)-1,3-benzothiazole",288.351,None,51,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
39,"1,2-Diiodobenzene",2-Mercaptobenzothiazole,"2-[(2-iodophenyl)sulfanyl]-1,3-benzothiazole",369.25,None,52,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
6,1-Bromo-2-iodobenzene,2-Mercaptobenzothiazole,2-((2-bromophenyl)thio)benzo[d]thiazole,322.249,None,54,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
22,2-Sulfanylpyridine,para-diiodobenzene,C11H8INS,313.162,None,57,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
36,2-iodophenylamine,2-Mercaptobenzothiazole,2-(benzo[d]thiazol-2-ylthio)aniline,258.368,None,63,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
10,2-Sulfanylpyridine,p-nitrobenzene iodide,2-((4-nitrophenyl)thio)pyridine,232.263,None,84,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
8,1-Chloro-4-iodobenzene,2-Mercaptobenzothiazole,2-[(4′-chlorophenyl)thio]benzothiazole,277.798,None,93,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
34,iodobenzene,"4,6-dimethyl-2-meraptopyrimidine","4,6-dimethyl-2-(phenylthio)pyrimidine",216.307,None,94,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
36,iodobenzene,2-Mercaptobenzothiazole,2-(phenylthio)benzothiazole,243.353,None,94,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
1,2-Sulfanylpyridine,iodobenzene,2-phenylsulfanylpyridine,187.265,None,96,1,caesium carbonate,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one",copper(II) acetate monohydrate,dimethyl sulfoxide,12,100,"1-(4-nitrophenyl)-3-N,N-dimethylamino-2-propen-1-one | copper(II) acetate monohydrate | caesium carbonate",None,Article,"Liu, Yunyun Huang, Bin Cao, Xiaoji Wu, Dan Wan, Jie-Ping, 2014, RSC Adv., 4, 71, 2014, 37733 - 37737, 10.1039/c4ra07187e"
30,4-Methoxybenzenethiol,4-Bromobenzoic acid,4-[(4-methoxyphenyl)thio]benzoic acid,260.313,"General procedure: To a solution of 1.0 mmol of aryl halide 1 in 2.0 mL of DMSO, was added 1.2 equiv. benzenethiol 2, 1.4 equiv. of KO t-Bu followed by the addition of CuI (0.5 mol percent) and L2 (1.0 mol percent). The reaction mixture was allowed to stir at 80° to 100°C for 4–6 h. The disappearance of the starting material was determinedby TLC. The reaction mixture was then washed with brine solution and was extracted with ethyl acetate (2 x 10 mL). The combined organic fractions were dried over anhydrous Na2SO4 and concentrated under vacuum to yield the crude product. The crude product was purified by column chromatography on neutralalumina/silica gel using hexane/ethyl acetate as the eluent.",68,1,potassium tert-butylate,1-Hydroxymethyl-1H-benzotriazole,copper(I) iodide,dimethyl sulfoxide,None,100,copper(I) iodide | 1-Hydroxymethyl-1H-benzotriazole | potassium tert-butylate,None,Article,"Jhaa, Rajeev Ranjan Choudharya, Deepak Verma, Akhilesh K., 2015, Indian J. Heterocycl. Chem., 24, 4, 2015, 451 - 458"
11,2-bromo-pyridine,3-methoxybenzenethiol,2-[(3-methoxyphenyl)thio]pyridine,217.291,"General procedure: To a solution of 1.0 mmol of aryl halide 1 in 2.0 mL of DMSO, was added 1.2 equiv. benzenethiol 2, 1.4 equiv. of KO t-Bu followed by the addition of CuI (0.5 mol percent) and L2 (1.0 mol percent). The reaction mixture was allowed to stir at 80° to 100°C for 4–6 h. The disappearance of the starting material was determinedby TLC. The reaction mixture was then washed with brine solution and was extracted with ethyl acetate (2 x 10 mL). The combined organic fractions were dried over anhydrous Na2SO4 and concentrated under vacuum to yield the crude product. The crude product was purified by column chromatography on neutralalumina/silica gel using hexane/ethyl acetate as the eluent.",71,1,potassium tert-butylate,1-Hydroxymethyl-1H-benzotriazole,copper(I) iodide,dimethyl sulfoxide,None,80,copper(I) iodide | 1-Hydroxymethyl-1H-benzotriazole | potassium tert-butylate,None,Article,"Jhaa, Rajeev Ranjan Choudharya, Deepak Verma, Akhilesh K., 2015, Indian J. Heterocycl. Chem., 24, 4, 2015, 451 - 458"
